IDEN_CLASS;IDEN_Fibres;Annee;Sorte_The;Profondeur_cm;Type_The;Variete;Type_Sachet;Entreprise;Tamis_mm;Broyage;Prelevement;Repetition;Producteur;Site;Batch_Fibres;Type_CTRL;MO_CTRL_calc__pourc;MS_CTRL_pourc;Fibres_CTRL_NDF_Initial_Poids_SachetVide_g;Fibres_CTRL_NDF_Initial_Poids_Total_g;Fibres_CTRL_NDF_Final_Poids_Total_g;Fibres_CTRL_Calcin_Poids_Echantillon_g;Fibres_CTRL_Calcin_Poids_Echantillon_pourc;Fibres_Blanc_NDF_Initial_Poids_g;Fibres_Blanc_NDF_Final_Poids_Total_g;Fibres_Blanc_Calcin_Poids_Echantillon_g;MO_calc_pourc;MS_pourc;DMS_pourc;Fibres_Initial_Poids_SachetVide_g;Fibres_Initial_Poids_Total_g;Fibres_NDF_Final_Poids_Total_g;Fibres_Calcin_Poids_Echantillon_g;Fibres_Calcin_Poids_Echantillon_pourc;NDF_CTRL_calc_pourc;NDF_calc_pourc;NDF_calc_ajust_pourc;Fibres_CTRL_ADF_Initial_Poids_Sachet_g;Fibres_CTRL_ADF_Initial_Poids_Total_g;Fibres_CTRL_ADF_Final_Poids_Total_g;Fibres_CTRL_ADF_Calcin_Poids_Echantillon_g;Fibres_CTRL_ADF_Calcin_Poids_Echantillon_pourc;Fibres_Blanc_ADF_Initial_Poids_Total_g;Fibres_Blanc_ADF_Final_Poids_Total_g;Fibres_ADF_Blanc_Calcin_Poids_Echantillon_g;Fibres_ADF_Final_Poids_Total_g;ADF_CTRL_calc_pourc;ADF_calc_pourc;ADF_calc_ajust_pourc;Fibres_CTRL_ADL_Initial_Poids_Sachet_g;Fibres_CTRL_ADL_Initial_Poids_Total_g;Fibres_CTRL_ADL_Final_Poids_Total_g;Fibres_CTRL_ADL_Calcin_Poids_Echantillon_g;Fibres_CTRL_ADL_Calcin_Poids_Echantillon_pourc;Fibres_Blanc_ADL_Initial_Poids_Total_g;Fibres_Blanc_ADL_Final_Poids_Total_g;Fibres_ADL_Blanc_Calcin_Poids_Echantillon_g;Fibres_ADL_Final_Poids_Total_g;ADL_CTRL_calc_pourc;ADL_calc_pourc;SOL_calc_pourc;HEM_calc_pourc;CEL_calc_pourc;LIC_calc_pourc;HOLO_calc_pourc;M_hydrolysable_pourc;CF_pourc;ISB_calc ;SucresSol_mgPg_MS
35,5;CE 35;2014;TR1;;Aucun;TR1;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,5228;0,5219;0,003;96,17698032;97,5;;0,5033;0,9809;0,6941;0,0375;3,823019676;#DIV/0!;35,09293721;#DIV/0!;;;;;;0,516333333;0,514766667;0,00585;0,6338;#DIV/0!;22,41272502;#DIV/0!;;;;;;;;;;;;64,90706279;12,68021219;;;;;;;
35,6;CE 35;2014;TR1;;Aucun;TR1;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,5228;0,5219;0,003;95,73292695;97,5;;0,5168;1,0499;0,7464;0,0448;4,267073055;#DIV/0!;37,92045081;#DIV/0!;;;;;;0,516333333;0,514766667;0,00585;0,6592;#DIV/0!;21,1051989;#DIV/0!;;;;;;;;;;;;62,07954919;16,81525191;;;;;;;
35,7;CE 35;2014;TR1;;Aucun;TR1;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,5228;0,5219;0,003;97,60083814;97,5;;0,5029;0,9545;0,6974;0,0229;2,399161865;#DIV/0!;40,83008101;#DIV/0!;;;;;;0,516333333;0,514766667;0,00585;0,6236;#DIV/0!;24,47395572;#DIV/0!;;;;;;0,5204;0,519219697;0,001526316;0,54205;;4,401883111;59,16991899;16,35612528;20,07207261;4,401883111;36,4281979;95,59811689;;;
35,8;CE 35;2014;TR1;;Aucun;TR1;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,5228;0,5219;0,003;95,82029722;97,5;;0,5228;1,0228;0,7169;0,04275;4,179702777;#DIV/0!;33,23529019;#DIV/0!;;;;;;0,516333333;0,514766667;0,00585;0,6629;#DIV/0!;22,43222343;#DIV/0!;;;;;;0,5204;0,519219697;0,001526316;0,5733;;2,239675831;66,76470981;10,80306676;20,1925476;2,239675831;30,99561436;97,76032417;;;
35,9;CE 35;2014;TR1;;Aucun;TR1;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,5228;0,5219;0,003;97,24681389;97,5;;0,503;1,0279;0,7108;0,0283;2,753186108;#DIV/0!;36,84359829;#DIV/0!;;;;;;0,516333333;0,514766667;0,00585;0,6457;#DIV/0!;24,46841768;#DIV/0!;;;;;;0,5204;0,519219697;0,001526316;0,5454;;3,369013834;63,15640171;12,37518061;21,09940384;3,369013834;33,47458445;96,63098617;;;
36,1;CE 36;2014;TR2;;Aucun;TR2;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,5228;0,5219;0,003;96,74743709;96,55;;0,5313;1,073;0,7179;0,0349;3,252562908;#DIV/0!;30,75387532;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;69,24612468;;;;;;;;
36,2;CE 36;2014;TR2;;Aucun;TR2;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,5228;0,5219;0,003;96,66405791;96,55;;0,5024;1,0222;0,6839;0,0341;3,335942086;#DIV/0!;31,18060483;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;68,81939517;;;;;;;;
36,3;CE 36;2014;TR2;;Aucun;TR2;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,5228;0,5219;0,003;97,30913642;96,55;;0,5347;0,9588;0,6752;0,0258;2,690863579;#DIV/0!;29,77045892;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;70,22954108;;;;;;;;
36,4;CE 36;2014;TR2;;Aucun;TR2;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,5228;0,5219;0,003;97,70354906;96,55;;0,5063;0,958;0,7109;0,022;2,296450939;#DIV/0!;43,76228376;#DIV/0!;;;;;;0,536566667;0,5344;0,0018;0,6057;#DIV/0!;19,0669396;#DIV/0!;;;;;;;;;;;;56,23771624;24,69534417;;;;;;;
36,5;CE 36;2014;TR2;;Aucun;TR2;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,5228;0,5219;0,003;97,62983947;96,55;;0,5195;1,059;0,6583;0,0251;2,370160529;#DIV/0!;23,12384445;#DIV/0!;;;;;;0,536566667;0,5344;0,0018;0,6405;#DIV/0!;19,62431257;#DIV/0!;;;;;;;;;;;;76,87615555;3,499531878;;;;;;;
36,6;CE 36;2014;TR2;;Aucun;TR2;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,5228;0,5219;0,003;97,64342283;96,55;;0,5;1,0354;0,6957;0,0244;2,356577168;#DIV/0!;34,7026912;#DIV/0!;;;;;;0,536566667;0,5344;0,0018;0,6212;#DIV/0!;19,93454828;#DIV/0!;;;;;;;;;;;;65,2973088;14,76814292;;;;;;;
36,7;CE 36;2014;TR2;;Aucun;TR2;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,5228;0,5219;0,003;98,20143885;96,55;;0,4866;0,9591;0,6902;0,01725;1,798561151;#DIV/0!;42,45320106;#DIV/0!;;;;;;0,536566667;0,5344;0,0018;0,5926;#DIV/0!;20,65093611;#DIV/0!;;;;;;0,5204;0,519219697;0,001526316;0,5149;;3,053604767;57,54679894;21,80226496;17,59733134;3,053604767;39,3995963;96,94639523;;;
36,8;CE 36;2014;TR2;;Aucun;TR2;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,5228;0,5219;0,003;98,40799518;96,55;;0,5037;0,9956;0,6968;0,01585;1,592004821;#DIV/0!;38,75252609;#DIV/0!;;;;;;0,536566667;0,5344;0,0018;0,6119;#DIV/0!;20,57989361;#DIV/0!;;;;;;0,5204;0,519219697;0,001526316;0,53105;;3,03159938;61,24747391;18,17263247;17,54829423;3,03159938;35,72092671;96,96840062;;;
36,9;CE 36;2014;TR2;;Aucun;TR2;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,5228;0,5219;0,003;97,7319996;96,55;;0,5002;1,0097;0,7;0,0229;2,268000396;#DIV/0!;37,59860314;#DIV/0!;;;;;;0,536566667;0,5344;0,0018;0,6156;#DIV/0!;20,0346795;#DIV/0!;;;;;;0,5204;0,519219697;0,001526316;0,53185;;2,373465854;62,40139686;17,56392364;17,66121365;2,373465854;35,22513728;97,62653415;;;
37,1;CE 37;2014;Ti;;Aucun;Ti;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;97,22757027;97,62;;0,5223;1,0388;0,7229;0,0288;2,772429727;#DIV/0!;36,05682668;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;63,94317332;;;;;;;;
37,2;CE 37;2014;Ti;;Aucun;Ti;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;97,49502149;97,62;;0,4982;0,9541;0,67775;0,0239;2,504978514;#DIV/0!;37,00425342;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;62,99574658;;;;;;;;
37,3;CE 37;2014;Ti;;Aucun;Ti;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;97,1370929;97,62;;0,5349;1,0409;0,73195;0,0298;2,8629071;#DIV/0!;35,89637599;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;64,10362401;;;;;;;;
37,4;CE 37;2014;Ti;;Aucun;Ti;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;97,83757339;97,62;;0,4952;1,022;0,7014;0,0221;2,162426614;#DIV/0!;37,56512947;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,641;#DIV/0!;25,49460187;#DIV/0!;;;;;;;;;;;;62,43487053;12,0705276;;;;;;;
37,5;CE 37;2014;Ti;;Aucun;Ti;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;98,05293006;97,62;;0,5214;1,058;0,7308;0,0206;1,947069943;#DIV/0!;37,7234905;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,6662;#DIV/0!;25,09375833;#DIV/0!;;;;;;;;;;;;62,2765095;12,62973217;;;;;;;
37,6;CE 37;2014;Ti;;Aucun;Ti;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;98,57415403;97,62;;0,5321;0,9959;0,71365;0,0142;1,425845968;#DIV/0!;38,61269961;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,6568;#DIV/0!;25,81994793;#DIV/0!;;;;;;;;;;;;61,38730039;12,79275168;;;;;;;
37,7;CE 37;2014;Ti;;Aucun;Ti;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;98,32718894;97,62;;0,5388;1,085;0,75415;0,01815;1,67281106;#DIV/0!;38,5660275;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,6864;#DIV/0!;25,59988965;#DIV/0!;;;;;;0,5204;0,519219697;0,001526316;0,57265;;3,518790714;61,4339725;12,96613785;22,08109894;3,518790714;35,04723679;96,48120929;;;
37,8;CE 37;2014;Ti;;Aucun;Ti;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;98,35556001;97,62;;0,5191;0,9973;0,7052;0,0164;1,644439988;#DIV/0!;38,03926354;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,6464;#DIV/0!;25,17277944;#DIV/0!;;;;;;0,5204;0,519219697;0,001526316;0,5479;;3,289540268;61,96073646;12,8664841;21,88323917;3,289540268;34,74972327;96,71045973;;;
37,9;CE 37;2014;Ti;;Aucun;Ti;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;98,18139098;97,62;;0,5308;1,064;0,74195;0,01935;1,818609023;#DIV/0!;38,50513537;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,6748;#DIV/0!;25,31685892;#DIV/0!;;;;;;0,5204;0,519219697;0,001526316;0,56675;;3,7824951;61,49486463;13,18827645;21,53436382;3,7824951;34,72264027;96,2175049;;;
38,1;CE 38;2014;TBn;;Aucun;TBn;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;93,34963325;97,87;;0,5093;1,0225;0,7377;0,068;6,650366748;#DIV/0!;35,26261159;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;64,73738841;;;;;;;;
38,2;CE 38;2014;TBn;;Aucun;TBn;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;93,15845104;97,87;;0,5337;1,0407;0,76405;0,0712;6,841548957;#DIV/0!;35,50738921;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;64,49261079;;;;;;;;
38,3;CE 38;2014;TBn;;Aucun;TBn;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;93,18203221;97,87;;0,5253;1,0619;0,7678;0,0724;6,817967794;#DIV/0!;35,77434553;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;64,22565447;;;;;;;;
38,4;CE 38;2014;TBn;;Aucun;TBn;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;94,13512978;97,87;;0,5275;1,0094;0,7433;0,0592;5,86487022;#DIV/0!;36,39202823;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,6885;#DIV/0!;23,99140009;#DIV/0!;;;;;;;;;;;;63,60797177;12,40062813;;;;;;;
38,5;CE 38;2014;TBn;;Aucun;TBn;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;94,322437;97,87;;0,5283;0,9881;0,73795;0,0561;5,677563;#DIV/0!;37,34726434;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,6861;#DIV/0!;25,07186719;#DIV/0!;;;;;;;;;;;;62,65273566;12,27539715;;;;;;;
38,6;CE 38;2014;TBn;;Aucun;TBn;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;93,97996532;97,87;;0,5125;1,0382;0,7507;0,0625;6,020034675;#DIV/0!;37,35883586;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,6893;#DIV/0!;24,60034718;#DIV/0!;;;;;;;;;;;;62,64116414;12,75848867;;;;;;;
38,7;CE 38;2014;TBn;;Aucun;TBn;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;95,17365098;97,87;;0,5316;1,0452;0,76505;0,050445;4,826349024;#DIV/0!;39,29445279;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,7044;#DIV/0!;26,56536428;#DIV/0!;;;;;;0,5204;0,519219697;0,001526316;0,60325;;5,003556074;60,70554721;12,7290885;21,56180821;5,003556074;34,29089671;94,99644393;;;
38,8;CE 38;2014;TBn;;Aucun;TBn;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;94,92907801;97,87;;0,505;0,987;0,72275;0,05005;5,070921986;#DIV/0!;38,54868574;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,6638;#DIV/0!;25,31574243;#DIV/0!;;;;;;0,5204;0,519219697;0,001526316;0,5698;;3,89040134;61,45131426;13,2329433;21,42534109;3,89040134;34,65828439;96,10959866;;;
38,9;CE 38;2014;TBn;;Aucun;TBn;Aucun;Producteur;1;Broyeur;;2;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;95,04929503;97,87;;0,4903;0,9433;0,69265;0,0467;4,950704972;#DIV/0!;38,09801845;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,6383;#DIV/0!;25,11910652;#DIV/0!;;;;;;0,5204;0,519219697;0,001526316;0,54885;;3,438129548;61,90198155;12,97891193;21,68097697;3,438129548;34,6598889;96,56187045;;;
40,1;CE 40;2014;TH;;Aucun;TH;Aucun;Producteur;1;Broyeur;;3;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;98,2926345;96;;0,5184;1,0074;0,676;0,0172;1,707365495;#DIV/0!;31,50088088;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;68,49911912;;;;;;;;
40,2;CE 40;2014;TH;;Aucun;TH;Aucun;Producteur;1;Broyeur;;3;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;98,37414693;96;;0,5089;0,9964;0,66515;0,0162;1,625853071;#DIV/0!;31,49141142;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;68,50858858;;;;;;;;
40,3;CE 40;2014;TH;;Aucun;TH;Aucun;Producteur;1;Broyeur;;3;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;98,23963657;96;;0,5188;1,0566;0,6934;0,0186;1,76036343;#DIV/0!;31,73381452;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;68,26618548;;;;;;;;
40,4;CE 40;2014;TH;;Aucun;TH;Aucun;Producteur;1;Broyeur;;3;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;98,96294805;96;;0,4862;0,9932;0,65115;0,0103;1,037051953;#DIV/0!;33,12157813;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,6045;#DIV/0!;23,36327092;#DIV/0!;;;;;;;;;;;;66,87842187;9,75830721;;;;;;;
40,5;CE 40;2014;TH;;Aucun;TH;Aucun;Producteur;1;Broyeur;;3;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;98,9194499;96;;0,4964;1,018;0,6658;0,011;1,080550098;#DIV/0!;32,96989649;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,6175;#DIV/0!;23,1523044;#DIV/0!;;;;;;;;;;;;67,03010351;9,817592095;;;;;;;
40,6;CE 40;2014;TH;;Aucun;TH;Aucun;Producteur;1;Broyeur;;3;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;99,13008699;96;;0,5225;1,0001;0,6788;0,0087;0,869913009;#DIV/0!;33,56627884;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,6333;#DIV/0!;23,49659897;#DIV/0!;;;;;;;;;;;;66,43372116;10,06967987;;;;;;;
40,7;CE 40;2014;TH;;Aucun;TH;Aucun;Producteur;1;Broyeur;;3;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;99,50700822;96;;0,5122;1,0345;0,68155;0,0051;0,492991783;#DIV/0!;33,91021998;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,6332;#DIV/0!;24,1611267;#DIV/0!;;;;;;0,5204;0,519219697;0,001526316;0,54005;;5,098452621;66,08978002;9,749093277;19,06267408;5,098452621;28,81176736;94,90154738;;;
40,8;CE 40;2014;TH;;Aucun;TH;Aucun;Producteur;1;Broyeur;;3;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;98,77226527;96;;0,5244;0,9937;0,6784;0,0122;1,227734729;#DIV/0!;32,98116697;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,6338;#DIV/0!;22,89952695;#DIV/0!;;;;;;0,5204;0,519219697;0,001526316;0,54935;;3,475461886;67,01883303;10,08164003;19,42406506;3,475461886;29,50570509;96,52453811;;;
40,9;CE 40;2014;TH;;Aucun;TH;Aucun;Producteur;1;Broyeur;;3;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;99,06086421;96;;0,5095;0,9743;0,66125;0,00915;0,93913579;#DIV/0!;33,37760262;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,6151;#DIV/0!;22,86939541;#DIV/0!;;;;;;0,5204;0,519219697;0,001526316;0,5325;;3,740100071;66,62239738;10,50820721;19,12929534;3,740100071;29,63750255;96,25989993;;;
45,1;CE 45;2014;TH + RG;;Aucun;TH + RG;Aucun;Producteur;1;Broyeur;;3;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;98,96544797;97,5;;0,4927;0,9956;0,66815;0,0103;1,034552029;#DIV/0!;35,04359362;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;64,95640638;;;;;;;;
45,2;CE 45;2014;TH + RG;;Aucun;TH + RG;Aucun;Producteur;1;Broyeur;;3;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;99,25151137;97,5;;0,5092;1,0421;0,6912;0,0078;0,748488629;#DIV/0!;34,73690575;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;65,26309425;;;;;;;;
45,3;CE 45;2014;TH + RG;;Aucun;TH + RG;Aucun;Producteur;1;Broyeur;;3;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;99,16504854;97,5;;0,5076;1,03;0,68895;0,0086;0,834951456;#DIV/0!;35,17827524;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;64,82172476;;;;;;;;
45,4;CE 45;2014;TH + RG;;Aucun;TH + RG;Aucun;Producteur;1;Broyeur;;3;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;99,70178926;97,5;;0,4879;1,006;0,66655;0,003;0,298210736;#DIV/0!;35,84714884;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,5945;#DIV/0!;21,47201765;#DIV/0!;;;;;;;;;;;;64,15285116;14,37513119;;;;;;;
45,5;CE 45;2014;TH + RG;;Aucun;TH + RG;Aucun;Producteur;1;Broyeur;;3;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;99,58016793;97,5;;0,5218;1,0004;0,6851;0,0042;0,419832067;#DIV/0!;35,30629018;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,6183;#DIV/0!;20,87276836;#DIV/0!;;;;;;;;;;;;64,69370982;14,43352182;;;;;;;
45,6;CE 45;2014;TH + RG;;Aucun;TH + RG;Aucun;Producteur;1;Broyeur;;3;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;99,55441133;97,5;;0,528;1,0099;0,69495;0,0045;0,445588672;#DIV/0!;35,7924614;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,6266;#DIV/0!;21,12582957;#DIV/0!;;;;;;;;;;;;64,2075386;14,66663184;;;;;;;
45,7;CE 45;2014;TH + RG;;Aucun;TH + RG;Aucun;Producteur;1;Broyeur;;3;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;99,6299108;97,5;;0,5072;1,0538;0,69695;0,0039;0,370089201;#DIV/0!;35,93099591;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,6194;#DIV/0!;21,26828125;#DIV/0!;;;;;;0,5204;0,519219697;0,001526316;0,51425;;1,097380417;64,06900409;14,66271465;20,17090084;1,097380417;34,83361549;98,90261958;;;
45,8;CE 45;2014;TH + RG;;Aucun;TH + RG;Aucun;Producteur;1;Broyeur;;3;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;99,66239698;97,5;;0,4914;1,0071;0,6708;0,0034;0,337603019;#DIV/0!;36,0994751;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,5983;#DIV/0!;21,5635826;#DIV/0!;;;;;;0,5204;0,519219697;0,001526316;0,4988;;1,325226943;63,9005249;14,53589251;20,23835565;1,325226943;34,77424816;98,67477306;;;
45,9;CE 45;2014;TH + RG;;Aucun;TH + RG;Aucun;Producteur;1;Broyeur;;3;Ferme Roumer (RO);;;;100;;;;;0;;0,50055;0,499533333;0,0039;100;97,5;;0,5138;1,0291;0,6913;0;0;#DIV/0!;36,31314171;#DIV/0!;;;;;;0,501133333;0,498933333;0,0024;0,6207;#DIV/0!;22,20376625;#DIV/0!;;;;;;0,5204;0,519219697;0,001526316;0,52055;;1,879243769;63,68685829;14,10937546;20,32452248;1,879243769;34,43389794;98,12075623;;;
56,1;CE 56;2014;TR1;;Aucun;TR1;Aucun;Producteur;1;Broyeur;;1;Ferme Arche-du-Ruisseau (AR);;;;100;;;;;0;;0,50055;0,499533333;0,0039;99,01419558;97,5;;0,5121;1,0144;0,674;0,01;0,985804416;#DIV/0!;32,34386568;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;67,65613432;;;;;;;;
56,2;CE 56;2014;TR1;;Aucun;TR1;Aucun;Producteur;1;Broyeur;;1;Ferme Arche-du-Ruisseau (AR);;;;100;;;;;0;;0,50055;0,499533333;0,0039;99,04798912;97,5;;0,5087;1,0294;0,6691;0,0098;0,95201088;#DIV/0!;30,93038368;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;69,06961632;;;;;;;;
56,3;CE 56;2014;TR1;;Aucun;TR1;Aucun;Producteur;1;Broyeur;;1;Ferme Arche-du-Ruisseau (AR);;;;100;;;;;0;;0,50055;0,499533333;0,0039;98,88641425;97,5;;0,5042;1,0327;0,67;0,0115;1,113585746;#DIV/0!;31,2480206;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;68,7519794;;;;;;;;
56,4;CE 56;2014;TR1;;Aucun;TR1;Aucun;Producteur;1;Broyeur;;1;Ferme Arche-du-Ruisseau (AR);;;;100;;;;;0;;0,50055;0,499533333;0,0039;99,92945682;97,5;;0,507;0,9923;0,6069;0,0007;0,070543183;#DIV/0!;22,02249215;#DIV/0!;;;;;;0,5271;0,524666667;0,0025;0,6069;#DIV/0!;22,00362195;#DIV/0!;;;;;;;;;;;;77,97750785;0,018870199;;;;;;;
56,5;CE 56;2014;TR1;;Aucun;TR1;Aucun;Producteur;1;Broyeur;;1;Ferme Arche-du-Ruisseau (AR);;;;100;;;;;0;;0,50055;0,499533333;0,0039;100;97,5;;0,517;1,0196;0,6199;0;0;#DIV/0!;22,008648;#DIV/0!;;;;;;0,5271;0,524666667;0,0025;0,6199;#DIV/0!;21,99571605;#DIV/0!;;;;;;;;;;;;77,991352;0,012931955;;;;;;;
